Transaction_ID,Date,Product_Category,Unit_Price,Quantity,Shipping_Cost,Shipping_Method,Customer_Rating
TRX-10368,2023-01-20,Smartwatch,270.58,15,45.35,Standard Ground,3.0
TRX-10369,2023-07-19,Monitor,634.06,26,22.89,Express,1.0
TRX-10370,2023-03-18,Monitor,132.01,7,6.49,International,2.0
TRX-10371,2023-02-20,Headphones,1019.12,18,33.33,Standard Ground,3.0
TRX-10372,2023-01-23,Headphones,800.65,24,42.56,Overnight,1.0
TRX-10373,2023-06-30,Headphones,1836.26,40,46.57,Standard Ground,5.0
TRX-10374,2023-05-18,Smartphone,213.04,11,14.79,Overnight,1.0
TRX-10375,2023-08-30,Headphones,1722.17,33,9.24,Overnight,1.0
TRX-10376,2023-06-03,Smartphone,363.21,10,20.05,International,3.0
TRX-10377,2023-02-05,Smartwatch,,19,39.66,Standard Ground,2.0
TRX-10378,2023-01-20,Monitor,837.77,10,8.43,Express,
TRX-10379,2023-04-23,Smartwatch,1111.53,26,36.43,Overnight,4.0
TRX-10380,2023-07-20,Smartphone,1370.39,37,19.09,International,2.0
TRX-10381,2023-07-23,Smartwatch,792.85,18,24.27,Standard Ground,4.0
TRX-10382,2023-06-13,Monitor,845.5,49,35.76,Overnight,2.0
TRX-10383,2023-01-13,Headphones,1843.74,37,13.51,International,2.0
TRX-10384,2023-02-01,Smartwatch,1895.68,39,10.6,Standard Ground,2.0
TRX-10385,2023-06-02,Smartphone,1495.18,3,32.33,International,4.0
TRX-10386,2023-02-13,Headphones,973.31,13,11.1,Standard Ground,
TRX-10387,2023-09-30,Tablet,1833.84,32,9.57,International,1.0
TRX-10388,2023-10-04,Smartwatch,1240.57,42,28.93,Standard Ground,3.0
TRX-10389,2023-09-26,Tablet,1448.2,48,14.73,International,4.0
TRX-10390,2023-02-12,Laptop,1036.65,13,17.08,Overnight,3.0
TRX-10391,2023-11-28,Smartphone,1725.69,35,18.07,Overnight,1.0
TRX-10392,2023-11-14,Headphones,1553.12,38,36.8,Overnight,3.0
TRX-10393,2023-10-23,Laptop,1679.42,22,24.91,Overnight,5.0
TRX-10394,2023-10-02,Laptop,605.0,7,28.57,Overnight,
TRX-10395,2023-12-16,Smartwatch,1401.37,31,38.19,International,5.0
TRX-10396,2023-03-28,Monitor,68.54,29,34.44,Express,2.0
TRX-10397,2023-05-15,Headphones,1109.42,47,40.9,International,1.0
TRX-10398,2023-09-20,Monitor,1342.98,39,12.41,Express,5.0
TRX-10399,2023-06-07,Laptop,1088.34,11,49.22,Standard Ground,1.0
TRX-10400,2023-06-25,Tablet,1578.96,39,35.78,International,5.0
TRX-10401,2023-01-10,Smartwatch,156.46,9,39.94,Overnight,3.0
TRX-10402,2023-07-11,Tablet,,2,9.23,International,1.0
TRX-10403,2023-09-04,Tablet,880.22,4,7.0,Express,5.0
TRX-10404,2023-08-24,Smartwatch,1520.19,9,24.92,Standard Ground,2.0
TRX-10405,2023-08-15,Tablet,926.8,36,11.11,Standard Ground,2.0
TRX-10406,2023-11-23,Laptop,1602.86,34,36.74,Standard Ground,5.0
TRX-10407,2023-12-25,Headphones,860.48,5,15.56,International,4.0
TRX-10408,2023-09-28,Smartphone,98.66,48,33.97,Overnight,
TRX-10409,2023-06-16,Smartwatch,1643.53,9,43.83,International,1.0
TRX-10410,2023-12-03,Headphones,1535.18,42,19.94,International,1.0
TRX-10411,2023-03-03,Monitor,916.85,28,41.15,International,
TRX-10412,2023-08-31,Tablet,1943.59,19,14.26,Express,4.0
TRX-10413,2023-04-09,Headphones,405.3,11,13.82,Express,3.0
TRX-10414,2023-09-05,Smartphone,1213.17,7,28.64,Overnight,5.0
TRX-10415,2023-11-27,Headphones,1380.69,28,23.82,Overnight,1.0
TRX-10416,2023-12-09,Monitor,585.3,18,44.41,Overnight,1.0
TRX-10417,2023-09-15,Tablet,359.48,13,41.65,Overnight,5.0
TRX-10418,2023-03-04,Monitor,1557.84,25,35.4,Standard Ground,5.0
TRX-10419,2023-03-10,Laptop,1114.03,30,19.96,,5.0
TRX-10420,2023-05-12,Smartphone,848.95,46,28.59,Express,3.0
TRX-10421,2023-04-17,Laptop,514.84,15,18.61,Standard Ground,2.0
TRX-10422,2023-05-30,Tablet,1730.4,3,45.94,Standard Ground,4.0
TRX-10423,2023-08-08,Smartphone,898.81,42,6.68,International,5.0
TRX-10424,2023-08-18,Tablet,614.9,31,30.6,International,4.0
TRX-10425,2023-03-22,Monitor,1611.96,12,36.22,,2.0
TRX-10426,2023-11-21,Monitor,459.33,45,22.61,Standard Ground,3.0
TRX-10427,2023-08-10,Laptop,1562.77,46,40.78,Standard Ground,
TRX-10428,2023-10-04,Tablet,1085.97,14,30.65,Express,4.0
TRX-10429,2023-07-10,Smartwatch,919.05,16,37.03,Express,3.0
TRX-10430,2023-04-29,Monitor,1946.52,3,5.59,Standard Ground,4.0
TRX-10431,2023-03-09,Smartphone,696.88,38,18.07,Express,4.0
TRX-10432,2023-07-22,Smartphone,1533.7,6,32.38,Express,1.0
TRX-10433,2023-06-12,Headphones,169.82,7,27.42,Overnight,4.0
TRX-10434,2023-07-13,Smartphone,1250.03,43,39.62,International,4.0
TRX-10435,2023-09-10,Smartphone,137.15,33,33.18,Standard Ground,5.0
TRX-10436,2023-09-19,Headphones,812.69,5,12.79,International,5.0
TRX-10437,2023-10-11,Smartwatch,892.16,45,27.82,Overnight,4.0
TRX-10438,2023-11-14,Tablet,904.39,43,8.49,International,1.0
TRX-10439,2023-04-18,Tablet,570.09,19,42.31,Standard Ground,4.0
TRX-10440,2023-01-21,Smartphone,,8,23.17,Express,4.0
TRX-10441,2023-12-15,Smartwatch,1565.98,10,31.49,,
TRX-10442,2023-11-17,Headphones,892.93,10,16.5,International,3.0
TRX-10443,2023-12-31,Headphones,308.67,28,34.51,Overnight,1.0
TRX-10444,2023-08-16,Smartphone,653.23,38,38.45,International,2.0
TRX-10445,2023-01-30,Headphones,57.75,5,10.54,International,5.0
TRX-10446,2023-07-21,Headphones,617.5,32,35.42,Overnight,1.0
TRX-10447,2023-11-09,Headphones,783.62,12,9.15,Overnight,3.0
TRX-10448,2023-03-09,Tablet,1240.33,27,34.94,Express,4.0
TRX-10449,2023-02-04,Tablet,497.17,36,17.46,International,
TRX-10450,2023-04-26,Smartphone,1011.38,44,42.0,Standard Ground,5.0
TRX-10451,2023-02-08,Smartphone,267.27,50,47.12,Standard Ground,1.0
TRX-10452,2023-09-16,Laptop,1067.67,46,45.96,International,5.0
TRX-10453,2023-10-15,Headphones,1236.52,23,6.92,Overnight,1.0
TRX-10454,2023-08-10,Smartphone,866.56,1,18.93,International,3.0
TRX-10455,2023-02-14,Laptop,555.98,1,34.36,Standard Ground,4.0
TRX-10456,2023-01-06,Monitor,943.87,14,45.05,Standard Ground,3.0
TRX-10457,2023-12-16,Monitor,926.63,34,47.96,Express,5.0
TRX-10458,2023-12-09,Laptop,548.51,26,10.08,International,2.0
TRX-10459,2023-06-22,Headphones,1655.41,42,24.3,Overnight,1.0
TRX-10460,2023-03-15,Tablet,475.5,34,32.13,International,4.0
TRX-10461,2023-04-30,Smartwatch,1354.34,8,45.67,Express,1.0
TRX-10462,2023-09-03,Tablet,206.85,50,8.49,Overnight,2.0
TRX-10463,2023-12-30,Laptop,687.55,5,5.77,Standard Ground,5.0
TRX-10464,2023-01-03,Laptop,1464.93,42,38.83,Standard Ground,1.0
TRX-10465,2023-03-01,Headphones,1851.7,30,30.85,Overnight,4.0
TRX-10466,2023-04-10,Tablet,383.38,40,7.17,International,1.0
TRX-10467,2023-10-22,Monitor,155.54,23,34.45,International,2.0
TRX-10468,2023-11-04,Smartwatch,732.77,21,34.09,,3.0
TRX-10469,2023-09-17,Monitor,93.2,48,47.2,Express,
TRX-10470,2023-08-27,Laptop,631.47,28,32.46,Express,5.0
TRX-10471,2023-01-14,Headphones,852.07,1,8.52,International,3.0
TRX-10472,2023-08-26,Smartwatch,183.86,16,38.15,Express,
TRX-10473,2023-03-27,Headphones,81.38,35,22.58,Overnight,5.0
TRX-10474,2023-02-27,Smartwatch,896.3,19,14.03,Overnight,
TRX-10475,2023-09-25,Headphones,460.78,19,16.38,Standard Ground,3.0
TRX-10476,2023-03-13,Smartphone,1351.98,8,18.4,Standard Ground,2.0
TRX-10477,2023-05-27,Laptop,180.65,9,46.69,Express,4.0
TRX-10478,2023-07-29,Smartphone,417.71,24,47.69,Standard Ground,5.0
TRX-10479,2023-12-20,Tablet,1443.98,43,7.09,Overnight,5.0
TRX-10480,2023-06-09,Tablet,175.33,41,22.82,Standard Ground,3.0
TRX-10481,2023-07-23,Tablet,1651.26,25,12.83,Overnight,3.0
TRX-10482,2023-04-20,Monitor,1611.24,35,16.97,Overnight,2.0
TRX-10483,2023-09-04,Tablet,962.36,18,14.04,International,5.0
TRX-10484,2023-05-08,Monitor,943.76,32,33.08,,1.0
TRX-10485,2023-08-08,Smartwatch,1416.76,9,45.55,Standard Ground,1.0
TRX-10486,2023-08-14,Smartphone,437.86,1,26.52,Standard Ground,1.0
TRX-10487,2023-09-12,Headphones,481.0,16,26.63,Standard Ground,2.0
TRX-10488,2023-05-27,Laptop,205.3,1,10.67,Overnight,5.0
TRX-10489,2023-08-02,Monitor,1484.58,31,26.94,Standard Ground,
TRX-10490,2023-01-02,Smartwatch,533.98,38,46.79,International,3.0
TRX-10491,2023-04-03,Laptop,635.08,40,7.94,International,1.0
TRX-10492,2023-03-25,Tablet,782.94,43,49.14,Standard Ground,1.0
TRX-10493,2023-01-30,Headphones,379.24,49,42.91,International,3.0
TRX-10494,2023-01-23,Smartphone,1495.3,7,13.83,International,3.0
TRX-10495,2023-09-04,Headphones,981.8,6,6.13,Express,
TRX-10496,2023-03-26,Laptop,650.65,4,36.4,International,
TRX-10497,2023-11-27,Smartphone,77.85,43,49.56,Standard Ground,
TRX-10498,2023-01-09,Smartphone,843.76,5,32.11,International,2.0
TRX-10499,2023-01-01,Smartwatch,,15,45.05,International,1.0
TRX-10500,2023-02-18,Smartphone,1425.33,3,23.42,International,5.0
TRX-10501,2023-05-10,Monitor,289.79,41,15.88,Express,5.0
TRX-10502,2023-07-25,Smartwatch,1598.57,29,31.75,Standard Ground,5.0
TRX-10503,2023-03-16,Laptop,990.66,50,11.96,Overnight,4.0
TRX-10504,2023-08-23,Smartphone,181.35,17,44.89,Express,5.0
TRX-10505,2023-07-24,Tablet,1420.82,21,20.0,Express,4.0
TRX-10506,2023-06-06,Headphones,1690.58,22,11.1,Overnight,5.0
TRX-10507,2023-08-04,Tablet,727.8,4,21.12,Standard Ground,5.0
TRX-10508,2023-02-07,Tablet,1637.41,15,40.59,Overnight,1.0
TRX-10509,2023-06-22,Smartphone,128.15,11,10.92,International,2.0
TRX-10510,2023-03-29,Smartphone,526.52,2,44.02,Overnight,2.0
TRX-10511,2023-08-22,Monitor,120.51,29,45.68,Express,3.0
TRX-10512,2023-11-25,Laptop,1228.08,29,44.66,,2.0
TRX-10513,2023-08-26,Tablet,,40,48.01,Express,
TRX-10514,2023-04-15,Tablet,1521.92,19,13.75,Standard Ground,4.0
TRX-10515,2023-05-19,Monitor,949.98,1,32.08,Express,3.0
TRX-10516,2023-03-02,Headphones,425.63,46,39.23,Standard Ground,5.0
TRX-10517,2023-05-05,Smartwatch,624.68,48,22.62,Overnight,4.0
TRX-10518,2023-04-22,Headphones,1007.87,23,35.4,Overnight,3.0
TRX-10519,2023-09-06,Smartwatch,102.96,28,37.65,,2.0
TRX-10520,2023-01-15,Monitor,1918.53,14,30.78,Overnight,3.0
TRX-10521,2023-10-03,Smartphone,211.14,49,12.21,Standard Ground,4.0
TRX-10522,2023-11-05,Smartphone,1076.07,24,9.3,International,4.0
TRX-10523,2023-11-20,Monitor,573.49,29,26.94,Express,2.0
TRX-10524,2023-10-23,Laptop,835.64,6,18.91,Overnight,4.0
TRX-10525,2023-11-28,Smartphone,1343.38,17,18.06,Express,3.0
TRX-10526,2023-08-15,Monitor,1111.47,46,12.09,International,
TRX-10527,2023-04-28,Monitor,515.27,10,35.14,Standard Ground,1.0
TRX-10528,2023-02-03,Smartwatch,1008.07,39,34.69,Express,1.0
TRX-10529,2023-12-01,Tablet,1580.58,33,43.65,Standard Ground,3.0
TRX-10530,2023-10-29,Laptop,1912.3,45,20.43,Overnight,3.0
TRX-10531,2023-11-19,Smartwatch,281.05,15,27.73,Express,4.0
TRX-10532,2023-06-05,Smartphone,1606.88,5,10.59,Express,5.0
TRX-10533,2023-10-03,Laptop,82.86,4,30.25,Express,5.0
TRX-10534,2023-06-08,Tablet,649.83,12,37.83,International,3.0
TRX-10535,2023-10-14,Laptop,1900.65,6,49.96,Standard Ground,3.0
TRX-10536,2023-04-25,Headphones,1579.41,36,27.06,Standard Ground,
TRX-10537,2023-12-12,Monitor,1549.46,31,41.9,Express,
TRX-10538,2023-09-06,Smartphone,496.77,46,11.12,Overnight,2.0
TRX-10539,2023-07-27,Smartphone,918.25,32,11.55,Express,4.0
TRX-10540,2023-07-15,Headphones,705.73,26,8.26,Standard Ground,4.0
TRX-10541,2023-06-17,Smartphone,765.15,13,25.52,International,5.0
TRX-10542,2023-08-03,Headphones,56.39,7,28.12,Standard Ground,3.0
TRX-10543,2023-08-17,Smartwatch,1481.44,39,6.77,Express,2.0
TRX-10544,2023-09-29,Laptop,1722.01,46,33.13,,1.0
TRX-10545,2023-11-21,Monitor,1155.09,20,38.26,International,1.0
TRX-10546,2023-10-28,Smartwatch,1797.05,18,6.91,Overnight,4.0
TRX-10547,2023-05-05,Smartphone,1241.95,39,49.67,Express,1.0
TRX-10548,2023-10-15,Laptop,736.59,4,27.29,Standard Ground,1.0
TRX-10549,2023-09-30,Smartwatch,1040.92,30,11.13,Overnight,4.0
TRX-10550,2023-05-16,Laptop,1541.98,16,5.2,Standard Ground,5.0
TRX-10551,2023-06-09,Tablet,1799.37,17,13.14,Overnight,2.0
TRX-10552,2023-08-01,Tablet,932.84,36,39.25,Standard Ground,5.0
TRX-10553,2023-11-27,Headphones,1644.35,13,32.75,Standard Ground,4.0
TRX-10554,2023-09-09,Smartwatch,1054.67,31,43.07,International,3.0
TRX-10555,2023-02-27,Laptop,768.94,47,33.46,International,1.0
TRX-10556,2023-11-02,Monitor,1764.83,40,18.1,Standard Ground,2.0
TRX-10557,2023-10-24,Laptop,438.04,13,33.13,Express,1.0
TRX-10558,2023-10-16,Smartphone,1961.07,36,5.34,,2.0
TRX-10559,2023-04-26,Tablet,423.33,37,5.56,International,4.0
TRX-10560,2023-11-12,Laptop,480.52,12,19.4,Standard Ground,4.0
TRX-10561,2023-04-15,Laptop,1179.14,25,20.88,Overnight,2.0
TRX-10562,2023-04-27,Headphones,1767.1,27,8.66,Express,1.0
TRX-10563,2023-11-20,Smartphone,322.6,39,11.52,Overnight,1.0
TRX-10564,2023-03-08,Headphones,160.16,40,13.73,International,3.0
TRX-10565,2023-03-15,Tablet,1717.58,34,26.82,Express,5.0
TRX-10566,2023-03-29,Tablet,168.69,47,14.63,Overnight,4.0
TRX-10567,2023-03-07,Smartphone,81.63,32,24.79,,1.0
TRX-10568,2023-08-09,Monitor,135.18,3,10.52,Standard Ground,5.0
TRX-10569,2023-07-28,Laptop,1637.89,30,24.51,Standard Ground,2.0
TRX-10570,2023-11-05,Tablet,649.21,10,47.07,,3.0
TRX-10571,2023-02-01,Tablet,1792.46,40,45.45,International,4.0
TRX-10572,2023-10-23,Laptop,904.62,40,29.72,Express,4.0
TRX-10573,2023-10-29,Tablet,1869.4,35,18.36,International,1.0
TRX-10574,2023-11-27,Smartphone,205.09,37,18.38,,4.0
TRX-10575,2023-04-26,Headphones,1165.02,1,13.88,Overnight,5.0
TRX-10576,2023-03-27,Headphones,,18,46.61,Standard Ground,5.0
TRX-10577,2023-01-12,Headphones,1228.9,25,42.36,Standard Ground,1.0
TRX-10578,2023-02-06,Smartphone,876.61,9,48.46,International,5.0
TRX-10579,2023-07-17,Tablet,1085.5,31,41.46,Overnight,4.0
TRX-10580,2023-09-29,Smartwatch,1886.02,39,35.71,Overnight,4.0
TRX-10581,2023-01-14,Tablet,526.95,7,7.24,Standard Ground,5.0
TRX-10582,2023-09-25,Tablet,879.0,12,14.09,Express,
TRX-10583,2023-04-19,Tablet,64.69,44,18.35,Standard Ground,5.0
TRX-10584,2023-04-03,Smartphone,1770.5,15,37.14,International,5.0
TRX-10585,2023-09-03,Headphones,1044.81,3,43.75,Overnight,5.0
TRX-10586,2023-07-20,Monitor,684.15,9,29.93,,
TRX-10587,2023-05-15,Tablet,1570.12,37,10.19,Standard Ground,5.0
TRX-10588,2023-02-25,Headphones,747.12,2,41.79,Express,4.0
TRX-10589,2023-04-03,Tablet,104.95,35,12.16,Express,5.0
TRX-10590,2023-06-23,Headphones,434.13,45,40.32,Express,3.0
TRX-10591,2023-09-15,Monitor,96.19,16,44.23,International,2.0
TRX-10592,2023-04-04,Monitor,1488.45,10,31.55,Standard Ground,
TRX-10593,2023-06-09,Headphones,1568.88,32,33.49,Overnight,3.0
TRX-10594,2023-12-25,Laptop,335.87,4,29.74,,2.0
TRX-10595,2023-06-01,Monitor,1659.89,14,35.57,International,4.0
TRX-10596,2023-01-26,Laptop,764.31,8,45.81,Standard Ground,4.0
TRX-10597,2023-06-17,Monitor,590.45,2,12.66,Express,2.0
TRX-10598,2023-04-08,Smartphone,1691.24,36,13.77,Standard Ground,4.0
TRX-10599,2023-03-16,Tablet,1277.5,5,47.9,Standard Ground,4.0
TRX-10600,2023-09-10,Monitor,1525.5,27,22.62,Overnight,3.0
TRX-10601,2023-10-11,Tablet,1672.61,20,46.19,Overnight,4.0
TRX-10602,2023-10-02,Monitor,1403.4,44,49.52,International,5.0
TRX-10603,2023-11-18,Smartphone,619.47,38,37.89,International,4.0
TRX-10604,2023-12-27,Smartwatch,1880.19,32,21.8,Express,5.0
TRX-10605,2023-01-29,Monitor,645.13,9,17.82,Express,3.0
TRX-10606,2023-07-23,Laptop,592.48,35,44.9,Standard Ground,5.0
TRX-10607,2023-08-16,Laptop,744.1,20,5.22,International,
TRX-10608,2023-02-19,Smartphone,216.99,11,22.29,Overnight,2.0
TRX-10609,2024-01-01,Monitor,266.82,11,24.8,Standard Ground,3.0
TRX-10610,2023-03-01,Smartphone,1125.19,13,27.78,Express,3.0
TRX-10611,2023-12-28,Smartwatch,1955.14,24,15.15,Standard Ground,
TRX-10612,2023-06-29,Monitor,944.47,32,47.17,Standard Ground,3.0
TRX-10613,2023-03-10,Smartwatch,1184.15,1,15.66,Overnight,2.0
TRX-10614,2023-08-17,Tablet,1795.89,22,10.96,International,1.0
TRX-10615,2023-12-22,Monitor,247.78,17,34.88,Express,2.0
TRX-10616,2023-02-27,Laptop,1308.05,4,13.86,Standard Ground,3.0
TRX-10617,2023-07-11,Smartwatch,1832.31,30,30.66,Overnight,3.0
TRX-10618,2023-04-01,Laptop,1743.19,9,30.43,International,4.0
TRX-10619,2023-10-17,Smartphone,186.72,50,46.04,Express,5.0
TRX-10620,2023-03-21,Laptop,1506.73,7,45.41,Overnight,5.0
TRX-10621,2023-06-08,Laptop,1450.55,31,37.99,International,3.0
TRX-10622,2023-11-10,Laptop,1623.62,10,11.86,Standard Ground,
TRX-10623,2023-12-02,Monitor,1318.56,32,34.38,International,1.0
TRX-10624,2023-01-12,Monitor,687.4,48,8.7,International,2.0
TRX-10625,2023-05-23,Smartwatch,601.78,49,20.35,International,1.0
TRX-10626,2023-12-14,Smartphone,923.19,15,8.63,Overnight,
TRX-10627,2023-03-04,Monitor,1795.87,48,17.84,International,1.0
TRX-10628,2023-09-06,Headphones,1904.74,25,18.85,Standard Ground,5.0
TRX-10629,2023-12-31,Smartphone,864.96,14,34.12,Overnight,
TRX-10630,2023-04-07,Laptop,122.6,44,15.46,Express,5.0
TRX-10631,2023-11-17,Smartphone,1981.3,43,40.21,Overnight,5.0
TRX-10632,2023-08-02,Monitor,1160.42,31,26.23,Standard Ground,4.0
TRX-10633,2023-01-04,Smartwatch,1548.1,48,5.83,International,4.0
TRX-10634,2023-06-29,Headphones,213.02,25,15.8,Standard Ground,
TRX-10635,2023-03-29,Laptop,1700.47,33,35.27,International,
TRX-10636,2023-07-15,Laptop,764.16,29,16.06,International,
TRX-10637,2023-06-15,Headphones,932.07,13,11.49,International,3.0
TRX-10638,2023-09-01,Laptop,1475.75,32,7.92,International,4.0
TRX-10639,2023-05-04,Smartwatch,1135.88,24,13.89,International,2.0
TRX-10640,2023-08-27,Laptop,792.07,43,31.09,Express,
TRX-10641,2023-04-25,Tablet,140.66,28,13.96,Standard Ground,4.0
TRX-10642,2023-10-15,Tablet,488.64,48,35.6,International,2.0
TRX-10643,2023-10-18,Tablet,1373.98,36,45.92,Express,1.0
TRX-10644,2023-01-26,Tablet,1897.69,46,17.41,Overnight,5.0
TRX-10645,2023-09-01,Laptop,1358.97,25,19.05,Standard Ground,2.0
TRX-10646,2023-05-04,Smartwatch,1498.71,12,12.93,,2.0
TRX-10647,2023-01-24,Laptop,450.48,50,24.8,International,5.0
TRX-10648,2023-06-08,Smartwatch,1251.48,38,16.7,Express,5.0
TRX-10649,2023-08-04,Tablet,1474.5,6,41.63,International,2.0
TRX-10650,2023-06-28,Headphones,1087.49,11,23.25,Express,1.0
TRX-10651,2023-10-22,Headphones,1097.75,27,5.65,,5.0
TRX-10652,2023-07-10,Headphones,1934.08,25,35.16,International,4.0
TRX-10653,2023-06-13,Headphones,843.89,40,8.76,Express,
TRX-10654,2023-06-30,Smartphone,1064.81,11,42.52,Express,2.0
TRX-10655,2023-05-03,Tablet,551.09,50,7.22,Overnight,4.0
TRX-10656,2023-01-19,Headphones,1557.99,9,36.42,Express,3.0
TRX-10657,2023-10-21,Monitor,105.26,29,12.29,International,5.0
TRX-10658,2023-07-28,Smartphone,550.13,14,47.61,Overnight,2.0
TRX-10659,2023-07-30,Headphones,1698.8,14,6.23,Express,3.0
TRX-10660,2023-08-21,Smartphone,224.19,48,24.63,Express,1.0
TRX-10661,2023-04-09,Tablet,1094.53,21,17.06,International,3.0
TRX-10662,2023-09-19,Smartwatch,382.32,34,23.81,Overnight,2.0
TRX-10663,2023-09-02,Smartwatch,1450.35,23,11.18,International,1.0
TRX-10664,2023-07-13,Headphones,1681.25,34,28.14,Express,
TRX-10665,2023-11-25,Smartwatch,578.18,39,24.09,International,
TRX-10666,2023-05-24,Monitor,1181.13,41,10.12,International,3.0
TRX-10667,2023-09-27,Smartwatch,102.85,43,21.17,Overnight,2.0
TRX-10668,2023-06-22,Smartwatch,420.44,34,18.4,Standard Ground,1.0
TRX-10669,2023-02-26,Smartwatch,1047.31,31,36.16,Express,1.0
TRX-10670,2023-12-13,Headphones,468.06,28,40.82,International,1.0
TRX-10671,2023-03-17,Tablet,1890.02,48,14.28,International,1.0
TRX-10672,2023-05-04,Monitor,1205.01,40,14.16,International,1.0
TRX-10673,2023-05-18,Monitor,1013.16,1,29.97,Express,4.0
TRX-10674,2023-10-29,Headphones,1556.56,29,31.14,International,1.0
TRX-10675,2023-07-13,Smartwatch,639.64,41,21.81,International,1.0
TRX-10676,2023-04-27,Smartphone,1085.75,36,44.04,International,3.0
TRX-10677,2023-12-10,Laptop,1337.15,40,46.61,Standard Ground,4.0
TRX-10678,2023-04-13,Laptop,1065.45,8,29.21,International,
TRX-10679,2023-06-01,Monitor,961.22,29,19.49,Express,1.0
TRX-10680,2023-06-14,Smartphone,148.28,43,49.71,Standard Ground,4.0
TRX-10681,2023-10-31,Smartwatch,736.16,9,10.79,Express,4.0
TRX-10682,2023-06-08,Smartwatch,1144.04,31,13.04,Standard Ground,4.0
TRX-10683,2023-10-15,Monitor,1071.17,17,22.32,Overnight,5.0
TRX-10684,2023-04-23,Monitor,210.27,39,7.05,Express,4.0
TRX-10685,2023-09-20,Smartwatch,1247.51,21,49.4,International,5.0
TRX-10686,2023-02-01,Monitor,1882.65,43,37.24,Standard Ground,4.0
TRX-10687,2023-05-24,Smartwatch,1126.71,32,25.85,International,3.0
TRX-10688,2023-06-01,Monitor,953.36,48,30.21,Express,4.0
TRX-10689,2023-12-02,Monitor,1755.58,30,41.32,International,2.0
TRX-10690,2023-12-10,Tablet,1596.19,28,8.23,Express,3.0
TRX-10691,2023-11-26,Tablet,634.9,22,13.52,Overnight,4.0
TRX-10692,2023-07-04,Laptop,1508.22,4,17.77,Express,3.0
TRX-10693,2023-12-31,Smartphone,1920.58,50,42.62,Standard Ground,3.0
TRX-10694,2023-04-22,Headphones,179.07,5,24.06,Standard Ground,
TRX-10695,2023-03-14,Headphones,1033.71,11,8.25,Standard Ground,3.0
TRX-10696,2023-01-13,Smartphone,1894.56,31,6.86,Standard Ground,3.0
TRX-10697,2023-04-15,Headphones,1450.93,42,48.21,,5.0
TRX-10698,2023-09-12,Laptop,259.71,36,22.72,Overnight,4.0
TRX-10699,2023-08-28,Laptop,1991.75,11,28.14,Standard Ground,
TRX-10700,2023-04-20,Headphones,885.96,43,21.96,Standard Ground,1.0
TRX-10701,2023-03-27,Smartphone,599.27,17,13.21,Express,1.0
TRX-10702,2023-04-09,Headphones,943.06,47,17.97,Overnight,1.0
TRX-10703,2023-03-23,Smartwatch,1147.49,35,17.25,Standard Ground,3.0
TRX-10704,2023-05-07,Laptop,328.77,49,9.22,Standard Ground,2.0
TRX-10705,2023-01-28,Laptop,216.13,27,11.1,International,
TRX-10706,2023-08-19,Monitor,619.47,35,41.18,Overnight,2.0
TRX-10707,2023-05-19,Smartphone,481.95,18,48.69,,
TRX-10708,2023-02-28,Monitor,552.67,48,17.02,Express,1.0
TRX-10709,2023-05-01,Monitor,973.0,2,49.93,Standard Ground,4.0
TRX-10710,2023-03-14,Smartwatch,973.33,6,48.17,Express,2.0
TRX-10711,2023-08-30,Monitor,1641.23,50,26.13,Express,5.0
TRX-10712,2023-08-09,Headphones,242.4,47,44.8,Overnight,1.0
TRX-10713,2023-10-09,Smartwatch,1779.31,13,43.5,Overnight,
TRX-10714,2023-02-11,Smartwatch,1678.71,27,35.06,Standard Ground,4.0
TRX-10715,2023-12-24,Laptop,1507.58,22,44.35,Standard Ground,3.0
TRX-10716,2023-12-02,Smartwatch,1145.75,39,29.53,Overnight,3.0
TRX-10717,2023-12-03,Headphones,910.7,34,7.97,Standard Ground,3.0
TRX-10718,2023-10-22,Tablet,949.86,29,31.46,Overnight,4.0
TRX-10719,2023-03-08,Laptop,1552.08,38,32.9,International,3.0
